Dodge City_2001,0,
Dodge City_2002,0,
Dodge City_2003,0,
Dodge City_2004,0,
Dodge City_2005,0,
Dodge City_2006,0,
Dodge City_2007,0,
Dodge City_2008,0,
Dodge City_2009,0,
Dodge City_2010,2,
Dodge City_2011,0,
Dodge City_2012,0,
Dodge City_2013,0,
Dodge City_2014,0,
Dodge City_2015,0,
Dodge City_2016,0,
Dodge City_2017,0,
Dodge City_2018,0,
Dodge City_2019,1,
Salina_1990,0,
Salina_1991,0,
Salina_1992,0,
Salina_1993,0,
Salina_1994,0,
Salina_1995,0,
Salina_1996,0,
Salina_1997,0,
Salina_1998,0,
Salina_1999,0,
Salina_2000,0,
Salina_2001,0,
Salina_2002,0,
Salina_2003,0,
Salina_2004,0,
Salina_2005,0,
Salina_2006,0,
Salina_2007,0,
Salina_2008,0,
Salina_2009,0,
Salina_2010,0,
Salina_2011,0,
Salina_2012,0,
Salina_2013,0,
Salina_2014,0,
Salina_2015,0,
Salina_2016,0,
Salina_2017,0,
Salina_2018,1,
Salina_2019,3,
Wichita_1990,0,
Wichita_1991,0,
Wichita_1992,0,
Wichita_1993,0,
Wichita_1994,0,
Wichita_1995,0,
Wichita_1996,0,
Wichita_1997,0,
Wichita_1998,0,
Wichita_1999,0,
Wichita_2000,0,
Wichita_2001,0,
Wichita_2002,5,
Wichita_2003,0,
Wichita_2004,1,
Wichita_2005,0,
Wichita_2006,0,
Wichita_2007,0,
Wichita_2008,0,
Wichita_2009,0,
Wichita_2010,3,
Wichita_2011,0,
Wichita_2012,0,
Wichita_2013,0,
Wichita_2014,0,
Wichita_2015,0,
Wichita_2016,0,
Wichita_2017,0,
Wichita_2018,0,
Wichita_2019,2,
Covington_1990,0,
Covington_1991,0,
Covington_1992,0,
Covington_1993,0,
Covington_1994,0,
Covington_1995,0,
Covington_1996,0,
Covington_1997,0,
Covington_1998,0,
Covington_1999,0,
Covington_2000,0,
Covington_2001,0,
Covington_2002,8,
Covington_2003,8,
Covington_2004,6,
Covington_2005,11,
Covington_2006,24,
Covington_2007,4,
Covington_2008,4,
Covington_2009,2,
Covington_2010,1,
Covington_2011,1,
Covington_2012,0,
Covington_2013,0,
Covington_2014,0,
Covington_2015,0,
Covington_2016,0,
Covington_2017,0,
Covington_2018,0,
Covington_2019,10,
Lexington_1990,0,
Lexington_1991,0,
Lexington_1992,0,
Lexington_1993,0,
Lexington_1994,0,
Lexington_1995,0,
Lexington_1996,0,
Lexington_1997,0,
Lexington_1998,0,
Lexington_1999,0,
Lexington_2000,0,
Lexington_2001,0,
Lexington_2002,23,
Lexington_2003,6,
Lexington_2004,0,
Lexington_2005,0,
Lexington_2006,0,
Lexington_2007,0,
Lexington_2008,0,
Lexington_2009,2,
Lexington_2010,0,
Lexington_2011,0,
Lexington_2012,0,
Lexington_2013,0,
Lexington_2014,0,
Lexington_2015,0,
Lexington_2016,0,
Lexington_2017,0,
Lexington_2018,1,
Lexington_2019,0,
Owensboro_1990,0,
Owensboro_1991,0,
Owensboro_1992,0,
Owensboro_1993,0,
Owensboro_1994,0,
Owensboro_1995,0,
Owensboro_1996,0,
Owensboro_1997,0,
Owensboro_1998,0,
Owensboro_1999,0,
Owensboro_2000,0,
Owensboro_2001,0,
Owensboro_2002,0,
Owensboro_2003,0,
Owensboro_2004,0,
Owensboro_2005,0,
Owensboro_2006,0,
Owensboro_2007,0,
Owensboro_2008,0,
Owensboro_2009,0,
Owensboro_2010,0,
Owensboro_2011,0,
Owensboro_2012,0,
Owensboro_2013,0,
Owensboro_2014,0,
Owensboro_2015,0,
Owensboro_2016,0,
Owensboro_2017,0,
Owensboro_2018,0,
Owensboro_2019,0,
Alexandria_1990,0,
Alexandria_1991,0,
Alexandria_1992,0,
Alexandria_1993,0,
Alexandria_1994,0,
Alexandria_1995,0,
Alexandria_1996,0,
Alexandria_1997,0,
Alexandria_1998,0,
Alexandria_1999,0,
Alexandria_2000,0,
Alexandria_2001,0,
Alexandria_2002,0,
Alexandria_2003,0,
Alexandria_2004,0,
Alexandria_2005,0,
Alexandria_2006,0,
Alexandria_2007,0,
Alexandria_2008,0,
Alexandria_2009,0,
Alexandria_2010,0,
Alexandria_2011,0,
Alexandria_2012,0,
Alexandria_2013,0,
Alexandria_2014,0,
Alexandria_2015,0,
Alexandria_2016,0,
Alexandria_2017,0,
Alexandria_2018,0,
Alexandria_2019,0,
Baton Rouge_1990,0,
Baton Rouge_1991,0,
Baton Rouge_1992,0,
Baton Rouge_1993,0,
Baton Rouge_1994,0,
Baton Rouge_1995,0,
Baton Rouge_1996,0,
Baton Rouge_1997,0,
Baton Rouge_1998,0,
Baton Rouge_1999,0,
Baton Rouge_2000,0,
Baton Rouge_2001,0,
Baton Rouge_2002,0,
Baton Rouge_2003,0,
Baton Rouge_2004,3,
Baton Rouge_2005,0,
Baton Rouge_2006,0,
Baton Rouge_2007,2,
Baton Rouge_2008,0,
Baton Rouge_2009,1,
Baton Rouge_2010,0,
Baton Rouge_2011,0,
Baton Rouge_2012,0,
Baton Rouge_2013,0,
Baton Rouge_2014,1,
Baton Rouge_2015,0,
Baton Rouge_2016,1,
Baton Rouge_2017,0,
Baton Rouge_2018,1,
Baton Rouge_2019,2,
Houma-Thibodaux_1990,0,
Houma-Thibodaux_1991,0,
Houma-Thibodaux_1992,0,
Houma-Thibodaux_1993,0,
Houma-Thibodaux_1994,0,
Houma-Thibodaux_1995,0,
Houma-Thibodaux_1996,0,
Houma-Thibodaux_1997,0,
Houma-Thibodaux_1998,0,
Houma-Thibodaux_1999,0,
Houma-Thibodaux_2000,0,
Houma-Thibodaux_2001,0,
Houma-Thibodaux_2002,1,
Houma-Thibodaux_2003,5,
Houma-Thibodaux_2004,0,
Houma-Thibodaux_2005,0,
Houma-Thibodaux_2006,0,
Houma-Thibodaux_2007,0,
Houma-Thibodaux_2008,0,
Houma-Thibodaux_2009,0,
Houma-Thibodaux_2010,0,
Houma-Thibodaux_2011,0,
Houma-Thibodaux_2012,0,
Houma-Thibodaux_2013,0,
Houma-Thibodaux_2014,0,
Houma-Thibodaux_2015,0,
Houma-Thibodaux_2016,0,
Houma-Thibodaux_2017,0,
Houma-Thibodaux_2018,0,
Houma-Thibodaux_2019,3,
Lafayette in Louisiana_1990,0,
Lafayette in Louisiana_1991,0,
Lafayette in Louisiana_1992,0,
Lafayette in Louisiana_1993,0,
Lafayette in Louisiana_1994,0,
Lafayette in Louisiana_1995,0,
Lafayette in Louisiana_1996,0,
Lafayette in Louisiana_1997,0,
Lafayette in Louisiana_1998,0,
Lafayette in Louisiana_1999,0,
Lafayette in Louisiana_2000,0,
